User,Compair_01,Compair_02,Result
User_070,Sample_098,Sample_139,1
User_070,Sample_031,Sample_153,1
User_070,Sample_010,Sample_021,-1
User_070,Sample_018,Sample_056,-1
User_070,Sample_078,Sample_133,1
User_070,Sample_066,Sample_133,-1
User_070,Sample_076,Sample_142,-1
User_070,Sample_116,Sample_126,1
User_070,Sample_098,Sample_157,1
User_070,Sample_012,Sample_054,-1
User_070,Sample_026,Sample_028,1
User_070,Sample_105,Sample_115,1
User_070,Sample_095,Sample_145,1
User_070,Sample_029,Sample_111,1
User_070,Sample_019,Sample_125,-1
User_070,Sample_052,Sample_104,-1
User_070,Sample_059,Sample_126,1
User_070,Sample_011,Sample_058,-1
User_070,Sample_043,Sample_134,-1
User_070,Sample_010,Sample_096,-1
User_070,Sample_008,Sample_052,1
User_070,Sample_022,Sample_036,-1
User_070,Sample_012,Sample_130,-1
User_070,Sample_031,Sample_069,-1
User_070,Sample_051,Sample_079,1
User_070,Sample_035,Sample_057,-1
User_070,Sample_054,Sample_145,-1
User_070,Sample_057,Sample_113,-1
User_070,Sample_061,Sample_077,-1
User_070,Sample_074,Sample_131,-1
User_070,Sample_003,Sample_005,1
User_070,Sample_124,Sample_138,1
User_070,Sample_014,Sample_131,-1
User_070,Sample_110,Sample_135,-1
User_070,Sample_072,Sample_101,-1
User_070,Sample_060,Sample_116,-1
User_070,Sample_037,Sample_160,-1
User_070,Sample_039,Sample_084,1
User_070,Sample_094,Sample_160,-1
User_070,Sample_075,Sample_149,-1
User_070,Sample_006,Sample_154,1
User_070,Sample_038,Sample_048,1
User_070,Sample_010,Sample_019,1
User_070,Sample_069,Sample_123,1
User_070,Sample_025,Sample_153,-1
User_070,Sample_022,Sample_028,-1
User_070,Sample_012,Sample_142,-1
User_070,Sample_021,Sample_116,-1
User_070,Sample_016,Sample_057,1
User_070,Sample_019,Sample_100,1
User_070,Sample_089,Sample_100,1
User_070,Sample_070,Sample_090,1
User_070,Sample_010,Sample_108,1
User_070,Sample_080,Sample_133,-1
User_070,Sample_019,Sample_078,-1
User_070,Sample_096,Sample_152,1
User_070,Sample_093,Sample_148,-1
User_070,Sample_066,Sample_074,1
User_070,Sample_044,Sample_089,-1
User_070,Sample_030,Sample_138,1
User_070,Sample_088,Sample_160,1
User_070,Sample_107,Sample_109,1
User_070,Sample_029,Sample_045,1
User_070,Sample_021,Sample_057,1
User_070,Sample_084,Sample_118,-1
User_070,Sample_012,Sample_025,-1
User_070,Sample_009,Sample_125,-1
User_070,Sample_018,Sample_139,-1
User_070,Sample_066,Sample_086,-1
User_070,Sample_031,Sample_144,1
User_070,Sample_064,Sample_068,1
User_070,Sample_013,Sample_080,1
User_070,Sample_100,Sample_155,-1
User_070,Sample_051,Sample_107,1
User_070,Sample_023,Sample_102,1
User_070,Sample_060,Sample_145,-1
User_070,Sample_121,Sample_138,-1
User_070,Sample_058,Sample_103,1
User_070,Sample_036,Sample_038,-1
User_070,Sample_036,Sample_068,1
User_070,Sample_016,Sample_095,-1
User_070,Sample_026,Sample_109,-1
User_070,Sample_025,Sample_089,-1
User_070,Sample_017,Sample_051,-1
User_070,Sample_072,Sample_153,1
User_070,Sample_018,Sample_121,-1
User_070,Sample_032,Sample_093,1
User_070,Sample_044,Sample_123,1
User_070,Sample_066,Sample_117,-1
User_191,Sample_065,Sample_157,1
User_191,Sample_077,Sample_153,-1
User_191,Sample_034,Sample_093,1
User_191,Sample_023,Sample_151,-1
User_191,Sample_067,Sample_122,-1
User_191,Sample_004,Sample_157,1
User_191,Sample_019,Sample_143,-1
User_191,Sample_046,Sample_093,-1
User_191,Sample_046,Sample_076,-1
User_191,Sample_100,Sample_107,-1
User_191,Sample_093,Sample_160,1
User_191,Sample_083,Sample_149,-1
User_191,Sample_046,Sample_131,-1
User_191,Sample_070,Sample_120,-1
User_191,Sample_063,Sample_139,-1
User_191,Sample_015,Sample_158,1
User_191,Sample_047,Sample_070,1
User_191,Sample_022,Sample_045,-1
User_191,Sample_067,Sample_144,1
User_191,Sample_048,Sample_142,-1
User_191,Sample_142,Sample_153,1
User_191,Sample_020,Sample_095,1
User_191,Sample_122,Sample_152,1
User_191,Sample_032,Sample_072,-1
User_191,Sample_078,Sample_153,1
User_191,Sample_015,Sample_148,-1
User_191,Sample_031,Sample_121,-1
User_191,Sample_007,Sample_009,-1
User_191,Sample_003,Sample_032,-1
User_191,Sample_021,Sample_038,1
User_191,Sample_001,Sample_059,1
User_191,Sample_050,Sample_135,-1
User_191,Sample_036,Sample_104,-1
User_191,Sample_036,Sample_078,1
User_191,Sample_030,Sample_140,1
User_191,Sample_016,Sample_059,-1
User_191,Sample_043,Sample_114,1
User_191,Sample_029,Sample_119,-1
User_191,Sample_090,Sample_113,-1
User_191,Sample_025,Sample_112,1
User_191,Sample_079,Sample_096,-1
User_191,Sample_069,Sample_098,1
User_191,Sample_143,Sample_153,1
User_191,Sample_041,Sample_144,-1
User_191,Sample_148,Sample_158,-1
User_191,Sample_032,Sample_136,1
User_191,Sample_078,Sample_141,-1
User_191,Sample_017,Sample_020,1
User_191,Sample_037,Sample_111,1
User_191,Sample_053,Sample_126,1
User_191,Sample_010,Sample_015,1
User_191,Sample_085,Sample_100,1
User_191,Sample_028,Sample_051,1
User_191,Sample_040,Sample_158,1
User_191,Sample_049,Sample_131,-1
User_191,Sample_016,Sample_113,1
User_191,Sample_045,Sample_099,1
User_191,Sample_059,Sample_071,1
User_191,Sample_059,Sample_141,1
User_191,Sample_058,Sample_106,1
User_191,Sample_074,Sample_122,-1
User_191,Sample_025,Sample_125,-1
User_191,Sample_081,Sample_121,-1
User_191,Sample_060,Sample_118,-1
User_191,Sample_092,Sample_155,-1
User_191,Sample_015,Sample_139,-1
User_191,Sample_033,Sample_045,-1
User_191,Sample_054,Sample_062,1
User_191,Sample_054,Sample_132,1
User_191,Sample_017,Sample_024,1
User_191,Sample_071,Sample_097,-1
User_191,Sample_019,Sample_151,-1
User_191,Sample_079,Sample_091,-1
User_191,Sample_068,Sample_152,1
User_191,Sample_049,Sample_152,-1
User_191,Sample_061,Sample_100,1
User_191,Sample_063,Sample_122,-1
User_191,Sample_091,Sample_100,-1
User_191,Sample_082,Sample_129,-1
User_191,Sample_142,Sample_156,1
User_191,Sample_046,Sample_144,-1
User_191,Sample_032,Sample_038,1
User_191,Sample_010,Sample_067,1
User_191,Sample_042,Sample_088,1
User_191,Sample_006,Sample_107,1
User_191,Sample_056,Sample_082,1
User_191,Sample_109,Sample_131,-1
User_191,Sample_038,Sample_121,-1
User_191,Sample_038,Sample_149,-1
User_191,Sample_013,Sample_140,-1
User_191,Sample_017,Sample_126,1
User_191,Sample_044,Sample_076,-1
User_191,Sample_138,Sample_155,-1
User_191,Sample_118,Sample_128,1
User_191,Sample_067,Sample_077,-1
User_191,Sample_019,Sample_156,-1
User_191,Sample_105,Sample_123,1
User_191,Sample_001,Sample_141,-1
User_191,Sample_041,Sample_074,1
User_191,Sample_060,Sample_073,-1
User_191,Sample_039,Sample_142,-1
User_071,Sample_108,Sample_157,1
User_071,Sample_017,Sample_039,1
User_071,Sample_058,Sample_154,-1
User_071,Sample_051,Sample_150,-1
User_071,Sample_061,Sample_081,-1
User_071,Sample_081,Sample_140,1
User_071,Sample_099,Sample_102,1
User_071,Sample_060,Sample_117,-1
User_071,Sample_047,Sample_078,1
User_071,Sample_040,Sample_059,-1
User_071,Sample_066,Sample_115,-1
User_071,Sample_019,Sample_150,-1
User_071,Sample_004,Sample_062,-1
User_071,Sample_096,Sample_149,-1
User_071,Sample_033,Sample_089,-1
User_071,Sample_049,Sample_137,1
User_071,Sample_110,Sample_129,-1
User_071,Sample_132,Sample_146,-1
User_071,Sample_050,Sample_056,-1
User_071,Sample_097,Sample_120,-1
User_071,Sample_009,Sample_141,-1
User_071,Sample_069,Sample_145,-1
User_071,Sample_034,Sample_151,-1
User_071,Sample_038,Sample_101,-1
User_071,Sample_002,Sample_061,1
User_071,Sample_052,Sample_146,1
User_071,Sample_041,Sample_086,1
User_071,Sample_013,Sample_042,1
User_071,Sample_150,Sample_157,1
User_071,Sample_026,Sample_038,1
User_071,Sample_029,Sample_091,1
User_071,Sample_024,Sample_064,1
User_071,Sample_127,Sample_140,-1
User_071,Sample_020,Sample_078,-1
User_071,Sample_011,Sample_033,-1
User_071,Sample_008,Sample_156,1
User_071,Sample_010,Sample_157,1
User_071,Sample_083,Sample_158,-1
User_071,Sample_004,Sample_094,-1
User_071,Sample_001,Sample_082,1
User_071,Sample_061,Sample_119,-1
User_071,Sample_042,Sample_156,1
User_071,Sample_039,Sample_088,-1
User_071,Sample_066,Sample_094,-1
User_071,Sample_018,Sample_039,1
User_071,Sample_055,Sample_145,1
User_071,Sample_018,Sample_121,1
User_071,Sample_003,Sample_023,-1
User_071,Sample_002,Sample_142,-1
User_071,Sample_113,Sample_154,-1
User_071,Sample_005,Sample_065,1
User_071,Sample_106,Sample_139,1
User_071,Sample_014,Sample_063,1
User_071,Sample_027,Sample_050,1
User_071,Sample_064,Sample_105,-1
User_071,Sample_068,Sample_074,1
User_071,Sample_057,Sample_110,1
User_071,Sample_021,Sample_069,1
User_071,Sample_001,Sample_075,-1
User_071,Sample_003,Sample_045,-1
User_071,Sample_036,Sample_074,1
User_071,Sample_005,Sample_148,1
User_071,Sample_046,Sample_120,-1
User_071,Sample_034,Sample_069,1
User_071,Sample_022,Sample_038,1
User_071,Sample_011,Sample_044,-1
User_071,Sample_004,Sample_100,1
User_071,Sample_001,Sample_033,1
User_071,Sample_010,Sample_149,1
User_071,Sample_075,Sample_135,1
User_071,Sample_095,Sample_140,1
User_071,Sample_043,Sample_152,-1
User_071,Sample_004,Sample_058,-1
User_071,Sample_035,Sample_157,1
User_071,Sample_015,Sample_039,1
User_071,Sample_008,Sample_041,-1
User_071,Sample_030,Sample_034,-1
User_071,Sample_078,Sample_126,1
User_071,Sample_069,Sample_094,-1
User_071,Sample_055,Sample_057,1
User_071,Sample_010,Sample_102,1
User_071,Sample_113,Sample_125,-1
User_071,Sample_024,Sample_141,1
User_071,Sample_062,Sample_078,1
User_071,Sample_054,Sample_074,1
User_071,Sample_103,Sample_156,1
User_071,Sample_058,Sample_155,1
User_071,Sample_119,Sample_154,1
User_071,Sample_047,Sample_124,-1
User_071,Sample_072,Sample_090,1
User_071,Sample_078,Sample_123,1
User_071,Sample_101,Sample_124,1
User_071,Sample_132,Sample_153,-1
User_071,Sample_050,Sample_150,-1
User_071,Sample_110,Sample_158,-1
User_071,Sample_056,Sample_085,-1
User_071,Sample_053,Sample_113,1
User_071,Sample_055,Sample_137,1
User_071,Sample_149,Sample_153,-1
User_071,Sample_012,Sample_036,-1
User_071,Sample_100,Sample_131,-1
User_192,Sample_118,Sample_125,1
User_192,Sample_029,Sample_114,1
User_192,Sample_048,Sample_160,-1
User_192,Sample_079,Sample_116,-1
User_192,Sample_112,Sample_118,-1
User_192,Sample_010,Sample_110,1
User_192,Sample_054,Sample_093,1
User_192,Sample_057,Sample_084,1
User_192,Sample_004,Sample_096,1
User_192,Sample_063,Sample_099,-1
User_192,Sample_119,Sample_135,-1
User_192,Sample_091,Sample_139,1
User_192,Sample_030,Sample_131,-1
User_192,Sample_027,Sample_106,1
User_192,Sample_089,Sample_142,-1
User_192,Sample_048,Sample_134,-1
User_192,Sample_140,Sample_155,-1
User_192,Sample_046,Sample_063,1
User_192,Sample_018,Sample_106,1
User_192,Sample_035,Sample_061,-1
User_192,Sample_007,Sample_142,-1
User_192,Sample_027,Sample_099,1
User_192,Sample_022,Sample_148,-1
User_192,Sample_044,Sample_061,-1
User_192,Sample_055,Sample_127,1
User_192,Sample_011,Sample_072,-1
User_192,Sample_039,Sample_131,-1
User_192,Sample_020,Sample_111,-1
User_192,Sample_082,Sample_083,-1
User_192,Sample_120,Sample_131,1
User_192,Sample_027,Sample_086,-1
User_192,Sample_017,Sample_056,-1
User_192,Sample_052,Sample_097,1
User_192,Sample_077,Sample_103,1
User_192,Sample_029,Sample_099,1
User_192,Sample_011,Sample_064,-1
User_192,Sample_120,Sample_148,1
User_192,Sample_050,Sample_115,1
User_192,Sample_061,Sample_154,1
User_192,Sample_080,Sample_156,1
User_192,Sample_076,Sample_116,-1
User_192,Sample_003,Sample_130,1
User_192,Sample_068,Sample_123,1
User_192,Sample_056,Sample_146,1
User_192,Sample_012,Sample_064,-1
User_192,Sample_012,Sample_124,-1
User_192,Sample_026,Sample_037,1
User_192,Sample_120,Sample_146,1
User_192,Sample_098,Sample_101,-1
User_192,Sample_045,Sample_118,-1
User_192,Sample_048,Sample_063,1
User_192,Sample_006,Sample_043,1
User_192,Sample_066,Sample_101,-1
User_192,Sample_011,Sample_057,-1
User_192,Sample_011,Sample_145,-1
User_192,Sample_008,Sample_160,1
User_192,Sample_022,Sample_063,1
User_192,Sample_037,Sample_068,-1
User_192,Sample_019,Sample_081,-1
User_192,Sample_082,Sample_096,-1
User_192,Sample_010,Sample_011,1
User_192,Sample_005,Sample_052,-1
User_192,Sample_120,Sample_151,1
User_192,Sample_150,Sample_152,1
User_192,Sample_053,Sample_145,1
User_192,Sample_007,Sample_037,1
User_192,Sample_046,Sample_136,1
User_192,Sample_019,Sample_062,-1
User_192,Sample_031,Sample_040,1
User_192,Sample_079,Sample_106,1
User_192,Sample_033,Sample_082,1
User_192,Sample_123,Sample_160,-1
User_192,Sample_142,Sample_144,-1
User_192,Sample_053,Sample_071,1
User_192,Sample_068,Sample_104,-1
User_192,Sample_122,Sample_133,1
User_192,Sample_005,Sample_082,1
User_192,Sample_024,Sample_081,1
User_192,Sample_109,Sample_119,-1
User_192,Sample_114,Sample_140,-1
User_192,Sample_021,Sample_089,1
User_192,Sample_010,Sample_152,1
User_192,Sample_094,Sample_158,1
User_192,Sample_040,Sample_071,-1
User_192,Sample_012,Sample_062,-1
User_192,Sample_028,Sample_049,-1
User_192,Sample_015,Sample_093,1
User_192,Sample_049,Sample_094,-1
User_192,Sample_043,Sample_112,1
User_192,Sample_065,Sample_085,-1
User_192,Sample_049,Sample_070,-1
User_192,Sample_018,Sample_107,1
User_192,Sample_059,Sample_071,1
User_192,Sample_086,Sample_145,-1
User_192,Sample_067,Sample_157,1
User_192,Sample_082,Sample_147,-1
User_192,Sample_012,Sample_048,-1
User_192,Sample_027,Sample_121,-1
User_192,Sample_005,Sample_011,1
User_192,Sample_069,Sample_137,1
User_192,Sample_049,Sample_059,-1
User_072,Sample_062,Sample_150,-1
User_072,Sample_062,Sample_115,1
User_072,Sample_008,Sample_110,-1
User_072,Sample_020,Sample_121,1
User_072,Sample_024,Sample_117,1
User_072,Sample_035,Sample_078,1
User_072,Sample_056,Sample_138,-1
User_072,Sample_098,Sample_122,-1
User_072,Sample_008,Sample_039,-1
User_072,Sample_117,Sample_147,1
User_072,Sample_014,Sample_036,-1
User_072,Sample_135,Sample_156,-1
User_072,Sample_004,Sample_121,-1
User_072,Sample_108,Sample_122,-1
User_072,Sample_085,Sample_124,-1
User_072,Sample_095,Sample_160,-1
User_072,Sample_021,Sample_056,-1
User_072,Sample_033,Sample_108,-1
User_072,Sample_024,Sample_100,1
User_072,Sample_041,Sample_061,-1
User_072,Sample_051,Sample_084,-1
User_072,Sample_054,Sample_115,1
User_072,Sample_055,Sample_069,1
User_072,Sample_082,Sample_100,-1
User_072,Sample_013,Sample_127,-1
User_072,Sample_114,Sample_143,1
User_072,Sample_017,Sample_078,-1
User_072,Sample_064,Sample_096,-1
User_072,Sample_051,Sample_105,1
User_072,Sample_077,Sample_108,1
User_072,Sample_018,Sample_145,-1
User_072,Sample_079,Sample_111,1
User_072,Sample_136,Sample_154,-1
User_072,Sample_037,Sample_099,-1
User_072,Sample_045,Sample_070,-1
User_072,Sample_023,Sample_100,1
User_072,Sample_024,Sample_128,-1
User_072,Sample_096,Sample_106,1
User_072,Sample_042,Sample_056,-1
User_072,Sample_094,Sample_145,-1
User_072,Sample_067,Sample_081,-1
User_072,Sample_076,Sample_147,-1
User_072,Sample_091,Sample_148,-1
User_072,Sample_079,Sample_094,-1
User_072,Sample_004,Sample_155,1
User_072,Sample_113,Sample_147,-1
User_072,Sample_137,Sample_144,1
User_072,Sample_010,Sample_023,1
User_072,Sample_085,Sample_091,-1
User_072,Sample_127,Sample_129,-1
User_072,Sample_105,Sample_106,1
User_072,Sample_044,Sample_053,-1
User_072,Sample_021,Sample_089,-1
User_072,Sample_032,Sample_071,-1
User_072,Sample_072,Sample_122,-1
User_072,Sample_107,Sample_129,-1
User_072,Sample_061,Sample_139,-1
User_072,Sample_040,Sample_140,-1
User_072,Sample_026,Sample_086,-1
User_072,Sample_024,Sample_094,-1
User_072,Sample_069,Sample_152,1
User_072,Sample_150,Sample_157,1
User_072,Sample_003,Sample_033,-1
User_072,Sample_002,Sample_048,-1
User_072,Sample_010,Sample_116,1
User_072,Sample_008,Sample_051,-1
User_072,Sample_007,Sample_137,1
User_072,Sample_039,Sample_078,-1
User_072,Sample_073,Sample_141,-1
User_072,Sample_024,Sample_085,-1
User_072,Sample_010,Sample_052,1
User_072,Sample_126,Sample_135,-1
User_072,Sample_061,Sample_159,-1
User_072,Sample_074,Sample_098,-1
User_072,Sample_078,Sample_147,1
User_072,Sample_009,Sample_034,-1
User_072,Sample_043,Sample_152,1
User_072,Sample_004,Sample_031,1
User_072,Sample_126,Sample_143,1
User_072,Sample_067,Sample_134,-1
User_072,Sample_043,Sample_088,-1
User_072,Sample_016,Sample_142,-1
User_072,Sample_006,Sample_023,-1
User_072,Sample_106,Sample_147,-1
User_072,Sample_130,Sample_138,1
User_072,Sample_131,Sample_134,-1
User_072,Sample_051,Sample_062,1
User_072,Sample_016,Sample_159,-1
User_072,Sample_038,Sample_140,-1
User_072,Sample_013,Sample_050,-1
User_072,Sample_017,Sample_034,-1
User_072,Sample_119,Sample_153,-1
User_072,Sample_091,Sample_154,-1
User_072,Sample_034,Sample_086,1
User_072,Sample_026,Sample_035,1
User_072,Sample_040,Sample_143,-1
User_072,Sample_052,Sample_105,-1
User_072,Sample_135,Sample_145,1
User_072,Sample_025,Sample_060,-1
User_072,Sample_041,Sample_150,-1
User_072,Sample_121,Sample_129,1
User_193,Sample_061,Sample_066,1
User_193,Sample_027,Sample_057,1
User_193,Sample_081,Sample_102,-1
User_193,Sample_029,Sample_044,-1
User_193,Sample_100,Sample_109,-1
User_193,Sample_050,Sample_071,1
User_193,Sample_004,Sample_158,-1
User_193,Sample_025,Sample_031,1
User_193,Sample_076,Sample_133,-1
User_193,Sample_067,Sample_113,1
User_193,Sample_070,Sample_092,-1
User_193,Sample_007,Sample_105,-1
User_193,Sample_013,Sample_120,-1
User_193,Sample_032,Sample_092,-1
User_193,Sample_022,Sample_068,1
User_193,Sample_091,Sample_117,-1
User_193,Sample_033,Sample_075,-1
User_193,Sample_036,Sample_151,-1
User_193,Sample_017,Sample_110,1
User_193,Sample_123,Sample_143,-1
User_193,Sample_151,Sample_158,-1
User_193,Sample_057,Sample_103,-1
User_193,Sample_009,Sample_070,-1
User_193,Sample_093,Sample_100,1
User_193,Sample_064,Sample_141,-1
User_193,Sample_090,Sample_143,-1
User_193,Sample_013,Sample_130,1
User_193,Sample_027,Sample_087,1
User_193,Sample_037,Sample_144,1
User_193,Sample_039,Sample_083,1
User_193,Sample_041,Sample_043,1
User_193,Sample_031,Sample_089,-1
User_193,Sample_089,Sample_134,-1
User_193,Sample_111,Sample_152,-1
User_193,Sample_031,Sample_132,-1
User_193,Sample_024,Sample_159,-1
User_193,Sample_027,Sample_123,1
User_193,Sample_026,Sample_107,-1
User_193,Sample_007,Sample_031,-1
User_193,Sample_022,Sample_119,1
User_193,Sample_144,Sample_147,1
User_193,Sample_051,Sample_064,1
User_193,Sample_020,Sample_111,-1
User_193,Sample_080,Sample_101,-1
User_193,Sample_031,Sample_124,-1
User_193,Sample_102,Sample_123,-1
User_193,Sample_048,Sample_101,1
User_193,Sample_087,Sample_159,-1
User_193,Sample_115,Sample_131,-1
User_193,Sample_002,Sample_129,1
User_193,Sample_037,Sample_105,-1
User_193,Sample_007,Sample_117,-1
User_193,Sample_122,Sample_135,1
User_193,Sample_032,Sample_039,1
User_193,Sample_015,Sample_108,1
User_193,Sample_017,Sample_139,1
User_193,Sample_050,Sample_068,-1
User_193,Sample_068,Sample_081,1
User_193,Sample_131,Sample_144,1
User_193,Sample_031,Sample_062,-1
User_193,Sample_037,Sample_133,-1
User_193,Sample_062,Sample_075,-1
User_193,Sample_031,Sample_066,-1
User_193,Sample_014,Sample_103,1
User_193,Sample_081,Sample_113,1
User_193,Sample_005,Sample_075,1
User_193,Sample_058,Sample_105,-1
User_193,Sample_053,Sample_131,1
User_193,Sample_094,Sample_153,1
User_193,Sample_042,Sample_121,-1
User_193,Sample_098,Sample_119,-1
User_193,Sample_015,Sample_056,1
User_193,Sample_020,Sample_115,1
User_193,Sample_076,Sample_117,-1
User_193,Sample_001,Sample_084,-1
User_193,Sample_044,Sample_113,1
User_193,Sample_004,Sample_126,-1
User_193,Sample_088,Sample_136,1
User_193,Sample_008,Sample_136,1
User_193,Sample_075,Sample_118,-1
User_193,Sample_073,Sample_106,1
User_193,Sample_031,Sample_095,-1
User_193,Sample_115,Sample_122,-1
User_193,Sample_029,Sample_080,1
User_193,Sample_097,Sample_100,1
User_193,Sample_076,Sample_083,1
User_193,Sample_018,Sample_151,-1
User_193,Sample_094,Sample_132,-1
User_193,Sample_030,Sample_057,-1
User_193,Sample_027,Sample_103,1
User_193,Sample_136,Sample_157,1
User_193,Sample_133,Sample_155,1
User_193,Sample_101,Sample_108,-1
User_193,Sample_147,Sample_154,-1
User_193,Sample_017,Sample_100,1
User_193,Sample_054,Sample_107,1
User_193,Sample_074,Sample_093,1
User_193,Sample_081,Sample_144,-1
User_193,Sample_007,Sample_092,-1
User_193,Sample_044,Sample_133,-1
User_193,Sample_058,Sample_075,1
User_066,Sample_010,Sample_038,1
User_066,Sample_021,Sample_026,1
User_066,Sample_072,Sample_160,1
User_066,Sample_043,Sample_090,-1
User_066,Sample_068,Sample_152,1
User_066,Sample_075,Sample_100,1
User_066,Sample_032,Sample_143,-1
User_066,Sample_009,Sample_036,1
User_066,Sample_038,Sample_095,1
User_066,Sample_024,Sample_033,-1
User_066,Sample_001,Sample_023,1
User_066,Sample_020,Sample_134,1
User_066,Sample_045,Sample_156,-1
User_066,Sample_003,Sample_124,-1
User_066,Sample_102,Sample_124,-1
User_066,Sample_104,Sample_143,1
User_066,Sample_119,Sample_143,-1
User_066,Sample_064,Sample_133,-1
User_066,Sample_019,Sample_111,-1
User_066,Sample_042,Sample_114,1
User_066,Sample_049,Sample_079,1
User_066,Sample_091,Sample_094,1
User_066,Sample_113,Sample_148,-1
User_066,Sample_027,Sample_098,1
User_066,Sample_033,Sample_069,-1
User_066,Sample_063,Sample_130,1
User_066,Sample_039,Sample_143,1
User_066,Sample_052,Sample_115,1
User_066,Sample_052,Sample_075,1
User_066,Sample_076,Sample_078,-1
User_066,Sample_120,Sample_122,1
User_066,Sample_129,Sample_135,-1
User_066,Sample_073,Sample_090,-1
User_066,Sample_016,Sample_066,1
User_066,Sample_041,Sample_089,1
User_066,Sample_034,Sample_047,-1
User_066,Sample_070,Sample_071,1
User_066,Sample_025,Sample_118,1
User_066,Sample_046,Sample_110,1
User_066,Sample_039,Sample_125,-1
User_066,Sample_008,Sample_108,-1
User_066,Sample_113,Sample_149,1
User_066,Sample_065,Sample_155,1
User_066,Sample_002,Sample_151,1
User_066,Sample_116,Sample_147,1
User_066,Sample_138,Sample_151,1
User_066,Sample_049,Sample_091,-1
User_066,Sample_055,Sample_061,-1
User_066,Sample_013,Sample_095,-1
User_066,Sample_063,Sample_148,-1
User_066,Sample_085,Sample_158,1
User_066,Sample_076,Sample_082,-1
User_066,Sample_035,Sample_048,1
User_066,Sample_028,Sample_107,-1
User_066,Sample_011,Sample_141,-1
User_066,Sample_103,Sample_141,-1
User_066,Sample_012,Sample_152,-1
User_066,Sample_010,Sample_072,1
User_066,Sample_003,Sample_027,1
User_066,Sample_072,Sample_157,1
User_066,Sample_086,Sample_106,1
User_066,Sample_050,Sample_111,1
User_066,Sample_092,Sample_123,-1
User_066,Sample_074,Sample_090,1
User_066,Sample_039,Sample_068,-1
User_066,Sample_043,Sample_154,-1
User_066,Sample_022,Sample_092,1
User_066,Sample_078,Sample_105,1
User_066,Sample_015,Sample_103,1
User_066,Sample_093,Sample_102,1
User_066,Sample_059,Sample_152,1
User_066,Sample_061,Sample_065,1
User_066,Sample_050,Sample_079,-1
User_066,Sample_053,Sample_093,-1
User_066,Sample_037,Sample_077,-1
User_066,Sample_094,Sample_106,1
User_066,Sample_042,Sample_157,1
User_066,Sample_020,Sample_088,1
User_066,Sample_044,Sample_090,-1
User_066,Sample_006,Sample_155,1
User_066,Sample_028,Sample_039,-1
User_066,Sample_071,Sample_140,-1
User_066,Sample_072,Sample_124,-1
User_066,Sample_003,Sample_102,1
User_066,Sample_027,Sample_057,1
User_066,Sample_076,Sample_110,1
User_066,Sample_051,Sample_063,1
User_066,Sample_118,Sample_129,1
User_066,Sample_012,Sample_038,-1
User_066,Sample_052,Sample_098,1
User_066,Sample_065,Sample_128,-1
User_066,Sample_012,Sample_067,-1
User_066,Sample_002,Sample_027,1
User_066,Sample_015,Sample_122,1
User_066,Sample_061,Sample_140,-1
User_066,Sample_004,Sample_045,-1
User_066,Sample_076,Sample_154,-1
User_066,Sample_064,Sample_077,-1
User_066,Sample_142,Sample_154,1
User_066,Sample_121,Sample_123,1
User_066,Sample_106,Sample_107,-1
User_187,Sample_051,Sample_119,1
User_187,Sample_033,Sample_138,1
User_187,Sample_072,Sample_075,1
User_187,Sample_052,Sample_156,1
User_187,Sample_101,Sample_123,1
User_187,Sample_012,Sample_131,-1
User_187,Sample_091,Sample_140,-1
User_187,Sample_077,Sample_095,1
User_187,Sample_071,Sample_098,1
User_187,Sample_065,Sample_083,-1
User_187,Sample_138,Sample_148,-1
User_187,Sample_056,Sample_148,1
User_187,Sample_060,Sample_139,1
User_187,Sample_031,Sample_043,1
User_187,Sample_078,Sample_101,-1
User_187,Sample_092,Sample_103,-1
User_187,Sample_031,Sample_124,-1
User_187,Sample_012,Sample_105,-1
User_187,Sample_059,Sample_128,1
User_187,Sample_008,Sample_134,-1
User_187,Sample_052,Sample_067,1
User_187,Sample_068,Sample_146,1
User_187,Sample_092,Sample_094,1
User_187,Sample_015,Sample_123,-1
User_187,Sample_012,Sample_130,-1
User_187,Sample_019,Sample_136,-1
User_187,Sample_101,Sample_106,1
User_187,Sample_127,Sample_128,-1
User_187,Sample_048,Sample_152,-1
User_187,Sample_028,Sample_128,-1
User_187,Sample_063,Sample_097,1
User_187,Sample_045,Sample_072,1
User_187,Sample_060,Sample_078,1
User_187,Sample_044,Sample_052,-1
User_187,Sample_007,Sample_017,1
User_187,Sample_016,Sample_040,-1
User_187,Sample_026,Sample_098,1
User_187,Sample_052,Sample_072,-1
User_187,Sample_058,Sample_117,1
User_187,Sample_053,Sample_089,1
User_187,Sample_061,Sample_158,1
User_187,Sample_070,Sample_086,1
User_187,Sample_010,Sample_126,1
User_187,Sample_007,Sample_073,1
User_187,Sample_023,Sample_142,1
User_187,Sample_091,Sample_143,-1
User_187,Sample_070,Sample_092,1
User_187,Sample_107,Sample_142,-1
User_187,Sample_008,Sample_036,-1
User_187,Sample_009,Sample_078,1
User_187,Sample_112,Sample_150,-1
User_187,Sample_097,Sample_123,1
User_187,Sample_052,Sample_160,1
User_187,Sample_112,Sample_136,-1
User_187,Sample_004,Sample_089,-1
User_187,Sample_022,Sample_031,-1
User_187,Sample_083,Sample_103,-1
User_187,Sample_040,Sample_146,1
User_187,Sample_008,Sample_047,-1
